5799,2796128,Philip M. Long
5800,2796128,Rocco A. Servedio
5801,2796115,Karol Gregor
5802,2796115,Yann LeCun
5803,2796118,Michael Wunder
5804,2796118,Michael L. Littman
5805,2796118,Monica Babes
5806,2796154,Andrew Guillory
5807,2796154,Jeff Bilmes
5808,2796147,Ryota Tomioka
5809,2796147,Taiji Suzuki
5810,2796147,Masashi Sugiyama
5811,2796147,Hisashi Kashima
5812,2796062,Sören Sonnenburg
5813,2796062,Vojtech Franc
5814,2796071,Gianluca Bontempi
5815,2796071,Patrick Emmanuel Meyer
5816,2796074,Percy Liang
5817,2796074,Nati Srebro
5818,2796168,Liuyang Li
5819,2796168,Barnabás Póczos
5820,2796168,Csaba Szepesvári
5821,2796168,Russell Greiner
5822,2796080,Zhuang Wang
5823,2796080,Koby Crammer
5824,2796080,Slobodan Vucetic
5825,2796053,Christopher Raphael
5826,2796107,Mingkui Tan
5827,2796107,Li Wang
5828,2796107,Ivor W. Tsang
5829,2796159,Feng Yan
5830,2796159,Yuan (Alan) Qi
5831,2796162,Yunus Saatci
5832,2796162,Ryan Turner
5833,2796162,Carl Edward Rasmussen
5834,2796181,Peilin Zhao
5835,2796181,Steven C. H. Hoi
5836,2796177,Zenglin Xu
5837,2796177,Rong Jin
5838,2796177,Haiqin Yang
5839,2796177,Irwin King
5840,2796177,Michael R. Lyu
5841,2796172,Ali H. Shoeb
5842,2796172,John V. Guttag
5843,2796153,Vinod Nair
5844,2796153,Geoffrey E. Hinton
5845,2796033,Bruno Scherrer
5846,2796051,Wei Wang
5847,2796051,Zhi-Hua Zhou
5848,2796095,Niranjan Srinivas
5849,2796095,Andreas Krause
5850,2796095,Sham Kakade
5851,2796095,Matthias Seeger
5852,2796126,Jesse Davis
5853,2796126,Pedro Domingos
5854,2796089,Mustafa Bilgic
5855,2796089,Lilyana Mihalkova
5856,2796089,Lise Getoor
5857,2796056,Sahely Bhadra
5858,2796056,Sourangshu Bhattacharya
5859,2796056,Chiranjib Bhattacharyya
5860,2796056,Aharon Ben-Tal
5861,2796082,Miguel Á. Carreira-Perpiñán
5862,2796052,Haiqin Yang
5863,2796052,Zenglin Xu
5864,2796052,Irwin King
5865,2796052,Michael R. Lyu
5866,2796138,Zeeshan Syed
5867,2796138,Ilan Rubinfeld
5868,2796034,Róbert Busa-Fekete
5869,2796034,Balázs Kégl
5870,2796151,Santiago Ontañón
5871,2796151,Enric Plaza
5872,2796178,Julian John McAuley
5873,2796178,Tibério S. Caetano
5874,2796171,Nicholas Bartlett
5875,2796171,David Pfau
5876,2796171,Frank Wood
5877,2796141,Noam Goldberg
5878,2796141,Jonathan Eckstein
5879,2796144,Matan Gavish
5880,2796144,Boaz Nadler
5881,2796144,Ronald R. Coifman
5882,2796102,Daniel Ting
5883,2796102,Ling Huang
5884,2796102,Michael I. Jordan
5885,2796092,Antoine Bordes
5886,2796092,Nicolas Usunier
5887,2796092,Jason Weston
5888,2796027,Jonathan Sorg
5889,2796027,Satinder P. Singh
5890,2796027,Richard Lewis
5891,2796090,Arthur Szlam
5892,2796090,Xavier Bresson
5893,2796087,Mahdokht Masaeli
5894,2796087,Glenn Fung
5895,2796087,Jennifer G. Dy
5896,2796170,Huizhen Yu
5897,2796076,David Pardoe
5898,2796076,Peter Stone
5899,2796067,Alessandro Lazaric
5900,2796067,Mohammad Ghavamzadeh
5901,2796064,Leonard K. M. Poon
5902,2796064,Nevin Lianwen Zhang
5903,2796064,Tao Chen
5904,2796064,Yi Wang
5905,2796036,Fabrizio Costa
5906,2796036,Kurt De Grave
5907,2796131,Percy Liang
5908,2796131,Michael I. Jordan
5909,2796131,Dan Klein
5910,2796054,Nader H. Bshouty
5911,2796054,Philip M. Long
5912,2796101,Frank Dondelinger
5913,2796101,Sophie Lebre
5914,2796101,Dirk Husmeier
5915,2796100,Chid Apte
5916,2796026,Han-Hsing Tu
5917,2796026,Hsuan-Tien Lin
5918,2796143,Sinead Williamson
5919,2796143,Chong Wang
5920,2796143,Katherine A. Heller
5921,2796143,David M. Blei
5922,2796081,Joseph Reisinger
5923,2796081,Austin Waters
5924,2796081,Bryan Silverthorn
5925,2796081,Raymond J. Mooney
5926,2796146,Dominik Janzing
5927,2796146,Patrik O. Hoyer
5928,2796146,Bernhard Schölkopf
5929,2796132,Thomas Deselaers
5930,2796132,Vittorio Ferrari
5931,2796049,Julia E. Vogt
5932,2796049,Sandhya Prabhakaran
5933,2796049,Thomas J. Fuchs
5934,2796049,Volker Roth
5935,2796157,David M. Blei
5936,2796157,Peter Frazier
5937,2796073,Constantinos Panagiotakopoulos
5938,2796073,Petroula Tsampouka
5939,2796111,Marek Petrik
5940,2796111,Gavin Taylor
5941,2796111,Ronald Parr
5942,2796111,Shlomo Zilberstein
5943,2796135,Sajib Dasgupta
5944,2796135,Vincent Ng
5945,2796133,Le Song
5946,2796133,Sajid M. Siddiqi
5947,2796133,Geoffrey J. Gordon
5948,2796133,Alexander J. Smola
5949,2796061,Ming-Wei Chang
5950,2796061,Vivek Srikumar
5951,2796061,Dan Goldwasser
5952,2796061,Dan Roth
5953,2796152,Yutian Chen
5954,2796152,Max Welling
5955,2796169,Mu Li
5956,2796169,James T. Kwok
5957,2796169,Bao-Liang Lu
5958,2796028,Christoph Sawade
5959,2796028,Niels Landwehr
5960,2796028,Steffen Bickel
5961,2796028,Tobias Scheffer
5962,2796098,Martin Jaggi
5963,2796098,Marek Sulovský
5964,2796035,Thomas J. Walsh
5965,2796035,Kaushik Subramanian
5966,2796035,Michael L. Littman
5967,2796035,Carlos Diuk
5968,2796059,Corinna Cortes
5969,2796059,Mehryar Mohri
5970,2796059,Afshin Rostamizadeh
5971,2796179,Matthew D. Hoffman
5972,2796179,David M. Blei
5973,2796179,Perry R. Cook
5974,2796025,Minyoung Kim
5975,2796025,Fernando De la Torre
5976,2796097,Bharath Hariharan
5977,2796097,Lihi Zelnik-Manor
5978,2796097,S. V. N. Vishwanathan
5979,2796097,Manik Varma
5980,2796084,Brian Ziebart
5981,2796084,J. Andrew Bagnell
5982,2796084,Anind K. Dey
5983,2796070,Istvan Szita
5984,2796070,Csaba Szepesvári
5985,2796085,Martin Renqiang Min
5986,2796085,Laurens van der Maaten
5987,2796085,Zineng Yuan
5988,2796085,Anthony J. Bonner
5989,2796085,Zhaolei Zhang
5990,2796083,Weiwei Cheng
5991,2796083,Krzysztof Dembczynski
5992,2796083,Eyke Hüllermeier
5993,2796050,Yi Zhang
5994,2796050,Jeff Schneider
5995,2796180,Dvijotham Krishnamurthy
5996,2796180,Emanuel Todorov
5997,2796122,Bin Cao
5998,2796122,Nathan Nan Liu
5999,2796122,Qiang Yang
6000,2796065,Yan Liu
6001,2796065,Alexandru Niculescu-Mizil
6002,2796065,Aurelie C. Lozano
6003,2796065,Yong Lu
6004,2796104,Wei Xu
6005,2796104,Ling Huang
6006,2796104,Armando Fox
6007,2796104,David Patterson
6008,2796104,Michael I. Jordan
6009,2796112,Shinichi Nakajima
6010,2796112,Masashi Sugiyama
6011,2796160,Hairong Liu
6012,2796160,Shuicheng Yan
6013,2796139,Rodolphe Jenatton
6014,2796139,Julien Mairal
6015,2796139,Guillaume Obozinski
6016,2796139,Francis Bach
6017,2796148,Mamadou Thiao
6018,2796148,Pham Dinh Tao
6019,2796148,Le Thi Hoai An
6020,2796150,James Martens
6021,2796094,Lev Faivishevsky
6022,2796094,Jacob Goldberger
6023,2796129,Arthur Asuncion
6024,2796129,Qiang Liu
6025,2796129,Alexander T. Ihler
6026,2796129,Padhraic Smyth
6027,2796136,Alessandro Lazaric
6028,2796136,Mohammad Ghavamzadeh
6029,2796136,Rémi Munos
6030,2796149,Ruslan Salakhutdinov
6031,2796106,Yichuan Tang
6032,2796106,Chris Eliasmith
6033,2796103,Abhay Harpale
6034,2796103,Yiming Yang
6035,2805412,Arik Friedman
6036,2805412,Assaf Schuster
6037,2805465,Manas Somaiya
6038,2805465,Christopher M. Jermaine
6039,2805465,Sanjay Ranka
6040,2805352,Xin Jin
6041,2805352,Mingyang Zhang
6042,2805352,Nan Zhang
6043,2805352,Gautam Das
6044,2805349,Ravi Kumar
6045,2805349,Mohammad Mahdian
6046,2805349,Mary McGlohon
6047,2805466,Gengxin Miao
6048,2805466,Louise E. Moser
6049,2805466,Xifeng Yan
6050,2805466,Shu Tao
6051,2805466,Yi Chen
6052,2805466,Nikos Anerousis
6053,2805422,Xuan Hong Dang
6054,2805422,James Bailey
6055,2805416,Yoav Freund
6056,2805423,Konrad Feldman
6057,2805398,Guan Yu
6058,2805398,Ruizhang Huang
6059,2805398,Zhaojun Wang
6060,2805472,Liang Sun
6061,2805472,Betul Ceran
6062,2805472,Jieping Ye
6063,2805430,Qiong Fang
6064,2805430,Wilfred Ng
6065,2805430,Jianlin Feng
6066,2805459,Hillol Kargupta
6067,2805459,Kakali Sarkar
6068,2805459,Michael Gilligan
6069,2805453,David Chan
6070,2805453,Rong Ge
6071,2805453,Ori Gershony
6072,2805453,Tim Hesterberg
6073,2805453,Diane Lambert
6074,2805395,Dafna Shahaf
6075,2805395,Carlos Guestrin
6076,2805439,Min-Ling Zhang
6077,2805439,Kun Zhang
6078,2805434,Zhenxing Wang
6079,2805434,Laiwan Chan
6080,2805396,Shen-Shyang Ho
6081,2805396,Wenqing Tang
6082,2805396,W. Timothy Liu
6083,2805461,Freddy Chong Tat Chua
6084,2805461,Ee-Peng Lim
6085,2805473,Dan Preston
6086,2805473,Carla E. Brodley
6087,2805473,Roni Khardon
6088,2805473,Damien Sulla-Menashe
6089,2805473,Mark A. Friedl
6090,2805452,Cindy Xide Lin
6091,2805452,Bo Zhao
6092,2805452,Qiaozhu Mei
6093,2805452,Jiawei Han
6094,2805403,Feng Chen
6095,2805403,Chang-Tien Lu
6096,2805403,Arnold P. Boedihardjo
6097,2805370,Purnamrita Sarkar
6098,2805370,Andrew W. Moore
6099,2805353,Ni Lao
6100,2805353,William W. Cohen
6101,2805389,Manuel Gomez-Rodriguez
6102,2805389,Jure Leskovec
6103,2805389,Andreas Krause
6104,2805424,Iris Adä
6105,2805424,Michael R. Berthold
6106,2805381,Christian Böhm
6107,2805381,Claudia Plant
6108,2805381,Junming Shao
6109,2805381,Qinli Yang
6110,2805415,Maayan Roth
6111,2805415,Assaf Ben-David
6112,2805415,David Deutscher
6113,2805415,Guy Flysher
6114,2805415,Ilan Horn
6115,2805415,Ari Leichtberg
6116,2805415,Naty Leiser
6117,2805415,Yossi Matias
6118,2805415,Ron Merom
6119,2805350,Seungil Huh
6120,2805350,Stephen E. Fienberg
6121,2805372,Caimei Lu
6122,2805372,Xiaohua Hu
6123,2805372,Xin Chen
6124,2805372,Jung-ran Park
6125,2805372,Tingting He
6126,2805372,Zhoujun Li
6127,2805401,Vincent S. Tseng
6128,2805401,Cheng-Wei Wu
6129,2805401,Bai-En Shie
6130,2805401,Philip S. Yu
6131,2805440,Chi-Hoon Lee
6132,2805411,Yu Wang
6133,2805411,Gao Cong
6134,2805411,Guojie Song
6135,2805411,Kunqing Xie
6136,2805359,M. Shahriar Hossain
6137,2805359,Satish Tadepalli
6138,2805359,Layne T. Watson
6139,2805359,Ian Davidson
6140,2805359,Richard F. Helm
6141,2805359,Naren Ramakrishnan
6142,2805386,Li Zheng
6143,2805386,Chao Shen
6144,2805386,Liang Tang
6145,2805386,Tao Li
6146,2805386,Steven Luis
6147,2805386,Shu-Ching Chen
6148,2805386,Vagelis Hristidis
6149,2805425,Jun Liu
6150,2805425,Lei Yuan
6151,2805425,Jieping Ye
6152,2805404,Qiaozhu Mei
6153,2805404,Jian Guo
6154,2805404,Dragomir R. Radev
6155,2805454,Olivier Chapelle
6156,2805454,Pannagadatta K. Shivaswamy
6157,2805454,Srinivas Vadrevu
6158,2805454,Kilian Q. Weinberger
6159,2805454,Ya Zhang
6160,2805454,Belle L. Tseng
6161,2805451,Mauro Sozio
6162,2805451,Aristides Gionis
6163,2805437,Jianwen Zhang
6164,2805437,Yangqiu Song
6165,2805437,Changshui Zhang
6166,2805437,Shixia Liu
6167,2805351,Hsiang-Fu Yu
6168,2805351,Cho-Jui Hsieh
6169,2805351,Kai-Wei Chang
6170,2805351,Chih-Jen Lin
6171,2805373,Saeed Alaei
6172,2805373,Ravi Kumar
6173,2805373,Azarakhsh Malekian
6174,2805373,Erik Vee
6175,2805387,Ryan J. Prenger
6176,2805387,Tracy D. Lemmond
6177,2805387,Kush R. Varshney
6178,2805387,Barry Y. Chen
6179,2805387,William G. Hanley
6180,2805463,Issei Sato
6181,2805463,Hiroshi Nakagawa
6182,2805414,Chi Wang
6183,2805414,Jiawei Han
6184,2805414,Yuntao Jia
6185,2805414,Jie Tang
6186,2805414,Duo Zhang
6187,2805414,Yintao Yu
6188,2805414,Jingyi Guo
6189,2805410,Dan He
6190,2805410,D. Stott Parker
6191,2805445,Josh Attenberg
6192,2805445,Foster J. Provost
6193,2805427,Zhenyu Lu
6194,2805427,Xindong Wu
6195,2805427,Xingquan Zhu
6196,2805427,Josh Bongard
6197,2805464,Qi Lu
6198,2805384,Furu Wei
6199,2805384,Shixia Liu
6200,2805384,Yangqiu Song
6201,2805384,Shimei Pan
6202,2805384,Michelle X. Zhou
6203,2805384,Weihong Qian
6204,2805384,Lei Shi
6205,2805384,Li Tan
6206,2805384,Qiang Zhang
6207,2805375,Yu Zhang
6208,2805375,Dit-Yan Yeung
6209,2805455,Michael Jahrer
6210,2805455,Andreas Töscher
6211,2805455,Robert Legenstein
6212,2805418,Wei Chen
6213,2805418,Chi Wang
6214,2805418,Yajun Wang
6215,2805393,Deepak Agarwal
6216,2805393,Rahul Agrawal
6217,2805393,Rajiv Khanna
6218,2805393,Nagaraj Kota
6219,2805366,Jinyan Li
6220,2805366,Qian Liu
6221,2805366,Tao Zeng
6222,2805474,Ryan Lichtenwalter
6223,2805474,Jake T. Lussier
6224,2805474,Nitesh V. Chawla
6225,2805362,Raghav Bhaskar
6226,2805362,Srivatsan Laxman
6227,2805362,Adam Smith
6228,2805362,Abhradeep Thakurta
6229,2805357,William B. March
6230,2805357,Parikshit Ram
6231,2805357,Alexander G. Gray
6232,2805432,Jian-Guang Lou
6233,2805432,Qiang Fu
6234,2805432,Shengqi Yang
6235,2805432,Jiang Li
6236,2805432,Bin Wu
6237,2805431,Smruti R. Sarangi
6238,2805431,Karin Murthy
6239,2805380,Yan Yan
6240,2805380,Glenn Fung
6241,2805380,Jennifer G. Dy
6242,2805380,Rómer Rosales
6243,2805426,Yuefeng Li
6244,2805426,Abdulmohsen Algarni
6245,2805426,Ning Zhong
6246,2805402,Xiang Wang
6247,2805402,Ian Davidson
6248,2805438,Hongning Wang
6249,2805438,Yue Lu
6250,2805438,Chengxiang Zhai
6251,2805456,Aditya Khosla
6252,2805456,Yu Cao
6253,2805456,Cliff Chiung-Yu Lin
6254,2805456,Hsu-Kuang Chiu
6255,2805456,Junling Hu
6256,2805456,Honglak Lee
6257,2805385,Anon Plangprasopchok
6258,2805385,Kristina Lerman
6259,2805385,Lise Getoor
6260,2805392,Xiangnan Kong
6261,2805392,Philip S. Yu
6262,2805462,Christopher DuBois
6263,2805462,Padhraic Smyth
6264,2805475,Arvind Agarwal
6265,2805475,Jeff M. Phillips
6266,2805475,Suresh Venkatasubramanian
6267,2805367,Santanu Das
6268,2805367,Bryan L. Matthews
6269,2805367,Ashok N. Srivastava
6270,2805367,Nikunj C. Oza
6271,2805419,Diane Tang
6272,2805419,Ashish Agarwal
6273,2805419,Deirdre O'Brien
6274,2805419,Mike Meyer
6275,2805338,John F. Elder IV
6276,2805338,Françoise Fogelman-Soulié
6277,2805338,Peter A. Flach
6278,2805338,Mohammed Javeed Zaki
6279,2805356,Collin Bennett
6280,2805356,Robert L. Grossman
6281,2805356,David Locke
6282,2805356,Jonathan Seidman
6283,2805356,Steve Vejcik
6284,2805409,Hoang Thanh Lam
6285,2805409,Toon Calders
6286,2805420,Deng Cai
6287,2805420,Chiyuan Zhang
6288,2805420,Xiaofei He
6289,2805374,Jian-Bo Yang
6290,2805374,Chong Jin Ong
6291,2805363,Robert J. Durrant
6292,2805363,Ata Kaban
6293,2805449,Chuancong Gao
6294,2805449,Jianyong Wang
6295,2805429,Evan K. Maxwell
6296,2805429,Godmar Back
6297,2805429,Naren Ramakrishnan
6298,2805469,Ramakrishnan Srikant
6299,2805469,Sugato Basu
6300,2805469,Ni Wang
6301,2805469,Daryl Pregibon
6302,2805476,Zhenhui Li
6303,2805476,Bolin Ding
6304,2805476,Jiawei Han
6305,2805476,Roland Kays
6306,2805476,Peter Nye
6307,2805391,Keith Henderson
6308,2805391,Tina Eliassi-Rad
6309,2805391,Christos Faloutsos
6310,2805391,Leman Akoglu
6311,2805391,Lei Li
6312,2805391,Koji Maruhashi
6313,2805391,B. Aditya Prakash
6314,2805391,Hanghang Tong
6315,2805382,Liang Xiang
6316,2805382,Quan Yuan
6317,2805382,Shiwan Zhao
6318,2805382,Li Chen
6319,2805382,Xiatian Zhang
6320,2805382,Qing Yang
6321,2805382,Jimeng Sun
6322,2805355,Yanfang Ye
6323,2805355,Tao Li
6324,2805355,Yong Chen
6325,2805355,Qingshan Jiang
6326,2805435,Jing Gao
6327,2805435,Feng Liang
6328,2805435,Wei Fan
6329,2805435,Chi Wang
6330,2805435,Yizhou Sun
6331,2805435,Jiawei Han
6332,2805444,Yong Ge
6333,2805444,Hui Xiong
6334,2805444,Alexander Tuzhilin
6335,2805444,Keli Xiao
6336,2805444,Marco Gruteser
6337,2805444,Michael J. Pazzani
6338,2805458,Zhaonian Zou
6339,2805458,Hong Gao
6340,2805458,Jianzhong Li
6341,2805457,Naoki Abe
6342,2805457,Prem Melville
6343,2805457,Cezar Pendus
6344,2805457,Chandan K. Reddy
6345,2805457,David L. Jensen
6346,2805457,Vince P. Thomas
6347,2805457,James J. Bennett
6348,2805457,Gary F. Anderson
6349,2805457,Brent R. Cooley
6350,2805457,Melissa Kowalczyk
6351,2805457,Mark Domick
6352,2805457,Timothy Gardinier
6353,2805408,Longbing Cao
6354,2805408,Yuming Ou
6355,2805408,Philip S. Yu
6356,2805408,Gang Wei
6357,2805399,Keng-Pei Lin
6358,2805399,Ming-Syan Chen
6359,2805477,Bin Yang
6360,2805477,Hiroshi Nakagawa
6361,2805477,Issei Sato
6362,2805477,Jun Sakuma
6363,2805421,Abdullah Mueen
6364,2805421,Eamonn J. Keogh
6365,2805443,Tomoharu Iwata
6366,2805443,Takeshi Yamada
6367,2805443,Yasushi Sakurai
6368,2805443,Naonori Ueda
6369,2805383,Nikolaj Tatti
6370,2805428,Xu-Ying Liu
6371,2805428,Zhi-Hua Zhou
6372,2805365,Sunil Kumar Gupta
6373,2805365,Dinh Q. Phung
6374,2805365,Brett Adams
6375,2805365,Truyen Tran
6376,2805365,Svetha Venkatesh
6377,2805377,Salvatore Ruggieri
6378,2805379,Naren Sundaravaradan
6379,2805379,K. S. M. Tozammel Hossain
6380,2805379,Vandana Sreedharan
6381,2805379,Douglas J. Slotta
6382,2805379,John Paul C. Vergara
6383,2805379,Lenwood S. Heath
6384,2805379,Naren Ramakrishnan
6385,2805376,Wei Liu
6386,2805376,Shiqian Ma
6387,2805376,Dacheng Tao
6388,2805376,Jianzhuang Liu
6389,2805376,Peng Liu
6390,2805448,Vincent Leroy
6391,2805448,Berkant Barla Cambazoglu
6392,2805448,Francesco Bonchi
6393,2805436,Mohit Kumar
6394,2805436,Rayid Ghani
6395,2805436,Zhu-Song Mei
6396,2805378,Hillol Kargupta
6397,2805378,Joao Gama
6398,2805378,Wei Fan
6399,2805450,Dawei Yin
6400,2805450,Zhenzhen Xue
6401,2805450,Liangjie Hong
6402,2805450,Brian D. Davison
6403,2805433,D. Sculley
6404,2805407,Guoming He
6405,2805407,Haijun Feng
6406,2805407,Cuiping Li
6407,2805407,Hong Chen
6408,2805470,Jianhui Chen
6409,2805470,Ji Liu
6410,2805470,Jieping Ye
6411,2805468,Wei Li
6412,2805468,Xuerui Wang
6413,2805468,Ruofei Zhang
6414,2805468,Ying Cui
6415,2805468,Jianchang Mao
6416,2805468,Rong Jin
6417,2805447,Hossein Maserrat
6418,2805447,Jian Pei
6419,2805400,Mehran Bozorgi
6420,2805400,Lawrence K. Saul
6421,2805400,Stefan Savage
6422,2805400,Geoffrey M. Voelker
6423,2805343,Bharat Rao
6424,2805343,Balaji Krishnapuram
6425,2805343,Andrew Tomkins
6426,2805343,Qiang Yang
6427,2805390,Jun Zhu
6428,2805390,Ni Lao
6429,2805390,Eric P. Xing
6430,2805406,Tianbao Yang
6431,2805406,Rong Jin
6432,2805406,Anil K. Jain
6433,2805406,Yang Zhou
6434,2805406,Wei Tong
6435,2805413,Saurabh Goorha
6436,2805413,Lyle Ungar
6437,2805369,Frank Reichartz
6438,2805369,Hannes Korte
6439,2805369,Gerhard Paass
6440,2805417,Junfeng He
6441,2805417,Wei Liu
6442,2805417,Shih-Fu Chang
6443,2805405,Kai Ming Ting
6444,2805405,Guang-Tong Zhou
6445,2805405,Fei Tony Liu
6446,2805405,James Swee Chuan Tan
6447,2805467,Zhen Wen
6448,2805467,Ching-Yung Lin
6449,2805388,Hongliang Fei
6450,2805388,Jun Huan
6451,2805471,Vikas C. Raykar
6452,2805471,Balaji Krishnapuram
6453,2805471,Shipeng Yu
6454,2805361,Liwen Sun
6455,2805361,Reynold Cheng
6456,2805361,David W. Cheung
6457,2805361,Jiefeng Cheng
6458,2805441,Harald Steck
6459,2805358,Byron C. Wallace
6460,2805358,Kevin Small
6461,2805358,Carla E. Brodley
6462,2805358,Thomas A. Trikalinos
6463,2805460,Chih-Hua Tai
6464,2805460,Philip S. Yu
6465,2805460,Ming-Syan Chen
6466,2805371,Xiaojiang Liu
6467,2805371,Zaiqing Nie
6468,2805371,Nenghai Yu
6469,2805371,Ji-Rong Wen
6470,2805397,Theodoros Lappas
6471,2805397,Evimaria Terzi
6472,2805397,Dimitrios Gunopulos
6473,2805397,Heikki Mannila
6474,2805446,Chenhao Tan
6475,2805446,Jie Tang
6476,2805446,Jimeng Sun
6477,2805446,Quan Lin
6478,2805446,Fengjiao Wang
6479,2805442,Deepak Agarwal
6480,2805442,Bee-Chung Chen
6481,2805442,Pradheep Elango
6482,2805394,Siyuan Liu
6483,2805394,Yunhuai Liu
6484,2805394,Lionel M. Ni
6485,2805394,Jianping Fan
6486,2805394,Minglu Li
6487,2814702,Yu Xu
6488,2814702,Pekka Kostamaa
6489,2814702,Like Gao
6490,2814672,Sándor Héman
6491,2814672,Marcin Zukowski
6492,2814672,Niels J. Nes
6493,2814672,Lefteris Sidirourgos
6494,2814672,Peter A. Boncz
6495,2814771,Sai Wu
6496,2814771,Beng Chin Ooi
6497,2814771,Kian-Lee Tan
6498,2814669,William R. Marczak
6499,2814669,Shan Shan Huang
6500,2814669,Martin Bravenboer
6501,2814669,Micah Sherr
6502,2814669,Boon Thau Loo
6503,2814669,Molham Aref
6504,2814692,Nikos Giatrakos
6505,2814692,Yannis Kotidis
6506,2814692,Antonios Deligiannakis
6507,2814692,Vasilis Vassalos
6508,2814692,Yannis Theodoridis
6509,2814743,Ken Smith
6510,2814743,Craig Bonaceto
6511,2814743,Chris Wolf
6512,2814743,Beth Yost
6513,2814743,Michael Morse
6514,2814743,Peter Mork
6515,2814743,Doug Burdick
6516,2814640,Ugur Çetintemel
6517,2814640,Stanley B. Zdonik
6518,2814640,Donald Kossmann
6519,2814640,Nesime Tatbul
6520,2814764,Kristi Morton
6521,2814764,Magdalena Balazinska
6522,2814764,Dan Grossman
6523,2814653,Jerzy Tyszkiewicz
6524,2814668,Feng Zhao
6525,2814668,Gautam Das
6526,2814668,Kian-Lee Tan
6527,2814668,Anthony K. H. Tung
6528,2814720,Hyun Jin Moon
6529,2814720,Carlo Curino
6530,2814720,Carlo Zaniolo
6531,2814730,Luciano Barbosa
6532,2814730,Hoa Nguyen
6533,2814730,Thanh Nguyen
6534,2814730,Ramesh Pinnamaneni
6535,2814730,Juliana Freire
6536,2814752,Ruoming Jin
6537,2814752,Hui Hong
6538,2814752,Haixun Wang
6539,2814752,Ning Ruan
6540,2814752,Yang Xiang
6541,2814681,Wai Kit Wong
6542,2814681,Nikos Mamoulis
6543,2814681,David Wai-Lok Cheung
6544,2814772,Mohamed Yakout
6545,2814772,Ahmed K. Elmagarmid
6546,2814772,Jennifer Neville
6547,2814772,Mourad Ouzzani
6548,2814658,Laura Chiticariu
6549,2814658,Yunyao Li
6550,2814658,Sriram Raghavan
6551,2814658,Frederick Reiss
6552,2814721,Arijit Khan
6553,2814721,Xifeng Yan
6554,2814721,Kun-Lung Wu
6555,2814693,Hilit Achiezra
6556,2814693,Konstantin Golenberg
6557,2814693,Benny Kimelfeld
6558,2814693,Yehoshua Sagiv
6559,2814694,Yinian Qi
6560,2814694,Rohit Jain
6561,2814694,Sarvjeet Singh
6562,2814694,Sunil Prabhakar
6563,2814708,Rares Vernica
6564,2814708,Michael J. Carey
6565,2814708,Chen Li
6566,2814766,Manasi Vartak
6567,2814766,Venkatesh Raghavan
6568,2814766,Elke A. Rundensteiner
6569,2814765,Zhenhui Li
6570,2814765,Ming Ji
6571,2814765,Jae-Gil Lee
6572,2814765,Lu An Tang
6573,2814765,Yintao Yu
6574,2814765,Jiawei Han
6575,2814765,Roland Kays
6576,2814780,Tobias Emrich
6577,2814780,Hans-Peter Kriegel
6578,2814780,Peer Kröger
6579,2814780,Matthias Renz
6580,2814780,Andreas Züfle
6581,2814667,Venkatesh Raghavan
6582,2814667,Elke A. Rundensteiner
6583,2814652,Anish Das Sarma
6584,2814652,Alpa Jain
6585,2814652,Divesh Srivastava
6586,2814744,Salvatore Ruggieri
6587,2814744,Dino Pedreschi
6588,2814744,Franco Turini
6589,2814699,Partha Pratim Talukdar
6590,2814699,Zachary G. Ives
6591,2814699,Fernando Pereira
6592,2814727,Bin Cui
6593,2814727,Anthony K. H. Tung
6594,2814727,Ce Zhang
6595,2814727,Zhe Zhao
6596,2814758,Quoc Trung Tran
6597,2814758,Chee-Yong Chan
6598,2814736,Haiquan Chen
6599,2814736,Wei-Shinn Ku
6600,2814736,Haixun Wang
6601,2814736,Min-Te Sun
6602,2814751,Yufei Tao
6603,2814751,Ke Yi
6604,2814751,Cheng Sheng
6605,2814751,Jian Pei
6606,2814751,Feifei Li
6607,2814659,Yasin N. Silva
6608,2814659,Ahmed M. Aly
6609,2814659,Walid G. Aref
6610,2814659,Per-Åke Larson
6611,2814779,Yufei Tao
6612,2814779,Cheng Sheng
6613,2814779,Jianzhong Li
6614,2814680,Alain Biem
6615,2814680,Eric Bouillet
6616,2814680,Hanhua Feng
6617,2814680,Anand Ranganathan
6618,2814680,Anton Riabov
6619,2814680,Olivier Verscheure
6620,2814680,Haris N. Koutsopoulos
6621,2814680,Carlos Moran
6622,2814714,Scott M. Meyer
6623,2814714,Jutta Degener
6624,2814714,John Giannandrea
6625,2814714,Barak Michener
6626,2814675,Michael Armbrust
6627,2814675,Stephen Tu
6628,2814675,Armando Fox
6629,2814675,Michael J. Franklin
6630,2814675,David A. Patterson
6631,2814675,Nick Lanham
6632,2814675,Beth Trushkowsky
6633,2814675,Jesse Trutna
6634,2814701,Vibhor Rastogi
6635,2814701,Suman Nath
6636,2814686,Oguzhan Ozmen
6637,2814686,Kenneth Salem
6638,2814686,Jiri Schindler
6639,2814686,Steve Daniel
6640,2814773,Aditya G. Parameswaran
6641,2814773,Georgia Koutrika
6642,2814773,Benjamin Bercovitz
6643,2814773,Hector Garcia-Molina
6644,2814722,Ashish Thusoo
6645,2814722,Zheng Shao
6646,2814722,Suresh Anthony
6647,2814722,Dhruba Borthakur
6648,2814722,Namit Jain
6649,2814722,Joydeep Sen Sarma
6650,2814722,Raghotham Murthy
6651,2814722,Hao Liu
